context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CG	loss	GO:0009179	purine ribonucleoside diphosphate metabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.755	2.259419173150481	0.8688097306689835	0.7014925373134329	140	592	200	1.0
CG	loss	GO:0009181	purine ribonucleoside diphosphate catabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.51	2.19086740812857	0.9074410163339384	0.6716417910447762	134	592	200	1.0
CG	loss	GO:0009185	ribonucleoside diphosphate metabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.755	2.259419173150481	0.8688097306689835	0.7014925373134329	140	592	200	1.0
CG	loss	GO:0009191	ribonucleoside diphosphate catabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.51	2.19086740812857	0.9074410163339384	0.6716417910447762	134	592	200	1.0
CG	loss	GO:0009205	purine ribonucleoside triphosphate metabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	7.865	2.739849448418652	0.6357279084551811	0.9104477611940298	182	592	200	1.0
CG	loss	GO:0009250	glucan biosynthetic process	6	AT1G05570;AT3G07160;AT3G14570;AT3G59100;AT4G24010;AT5G16910	16.8	3.479942528261065	0.35714285714285715	1.0	200	592	200	1.0
CG	loss	GO:0009259	ribonucleotide metabolic process	7	AT2G02220;AT2G36460;AT3G22960;AT4G12440;AT4G26520;AT4G32840;AT5G61580	13.54	3.386502620698828	0.5169867060561301	0.9900497512437811	198	592	200	1.0
CG	loss	GO:0009261	ribonucleotide catabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.51	2.19086740812857	0.9074410163339384	0.6716417910447762	134	592	200	1.0
CG	loss	GO:0009266	response to temperature stimulus	21	AT1G03190;AT1G20620;AT1G53240;AT1G59870;AT1G66730;AT2G17690;AT2G22840;AT2G32120;AT2G33380;AT2G37230;AT3G15840;AT3G16840;AT3G48360;AT4G01370;AT4G08920;AT4G19020;AT4G24770;AT4G36020;AT5G04590;AT5G16910;AT5G37500	61.49	6.6947666128103345	0.341518946170109	1.0	200	592	200	1.0
CG	loss	GO:0009267	cellular response to starvation	6	AT1G20620;AT1G53310;AT2G01830;AT3G06850;AT3G59410;AT4G00550	14.82	3.5577520992896585	0.4048582995951417	1.0	200	592	200	1.0
CG	loss	GO:0009308	amine metabolic process	4	AT4G14940;AT4G29740;AT5G38450;AT5G53120	7.985	2.676709733983121	0.5009392611145899	0.9601990049751243	192	592	200	1.0
CG	loss	GO:0009314	response to radiation	22	AT1G03190;AT1G20620;AT1G27940;AT1G30040;AT1G54830;AT1G66730;AT2G36750;AT2G39260;AT3G02540;AT3G06850;AT3G15354;AT3G15840;AT3G19040;AT3G46610;AT4G08920;AT4G11110;AT4G20940;AT5G02810;AT5G23150;AT5G38150;AT5G41990;AT5G57160	78.365	7.8212387126337415	0.2807375741721432	1.0	200	592	200	1.0
CG	loss	GO:0009408	response to heat	6	AT1G03190;AT1G59870;AT2G17690;AT2G32120;AT3G15840;AT4G19020	25.83	4.461064895291275	0.23228803716608595	1.0	200	592	200	1.0
CG	loss	GO:0009409	response to cold	14	AT1G20620;AT1G53240;AT1G66730;AT2G22840;AT2G33380;AT2G37230;AT3G16840;AT3G48360;AT4G01370;AT4G24770;AT4G36020;AT5G04590;AT5G16910;AT5G37500	36.865	5.841812646773237	0.37976400379764	1.0	200	592	200	1.0
CG	loss	GO:0009411	response to UV	6	AT1G03190;AT1G27940;AT1G66730;AT2G36750;AT3G02540;AT5G23150	12.395	3.0998346730108066	0.48406615570794675	0.9900497512437811	198	592	200	1.0
CG	loss	GO:0009414	response to water deprivation	11	AT1G59870;AT2G01830;AT2G25170;AT2G33380;AT2G40130;AT3G45140;AT3G61050;AT4G08920;AT4G36020;AT5G24030;AT5G37500	39.55	5.987278179607165	0.2781289506953224	1.0	200	592	200	1.0
CG	loss	GO:0009415	response to water	11	AT1G59870;AT2G01830;AT2G25170;AT2G33380;AT2G40130;AT3G45140;AT3G61050;AT4G08920;AT4G36020;AT5G24030;AT5G37500	40.49	6.028258454976837	0.27167201778216843	1.0	200	592	200	1.0
CG	loss	GO:0009416	response to light stimulus	21	AT1G03190;AT1G20620;AT1G27940;AT1G30040;AT1G54830;AT1G66730;AT2G36750;AT2G39260;AT3G02540;AT3G06850;AT3G15354;AT3G15840;AT3G19040;AT3G46610;AT4G08920;AT4G11110;AT4G20940;AT5G02810;AT5G23150;AT5G38150;AT5G41990	74.29	7.458947646953913	0.2826759994615695	1.0	200	592	200	1.0
CG	loss	GO:0009451	RNA modification	6	AT1G10490;AT1G74230;AT2G39140;AT2G39620;AT4G24770;AT5G13230	30.485	5.390711919589106	0.19681810726586846	1.0	200	592	200	1.0
CG	loss	GO:0009553	embryo sac development	4	AT3G11964;AT3G48360;AT5G45140;AT5G57790	18.385	3.8712756295567443	0.21756867011150394	1.0	200	592	200	1.0
CG	loss	GO:0009555	pollen development	11	AT1G27940;AT1G77980;AT2G38195;AT3G07160;AT3G48360;AT3G57390;AT4G01370;AT4G01810;AT4G21060;AT4G29380;AT5G57790	43.28	5.724648460822729	0.2541589648798521	1.0	200	592	200	1.0
CG	loss	GO:0009605	response to external stimulus	40	AT1G21835;AT1G27940;AT1G52940;AT1G58390;AT1G59870;AT1G66730;AT1G68110;AT1G71930;AT2G01830;AT2G02220;AT2G05940;AT2G22840;AT2G30110;AT2G33380;AT2G39260;AT3G43920;AT3G45140;AT3G46510;AT3G61050;AT4G01370;AT4G03110;AT4G08920;AT4G14276;AT4G16860;AT4G16890;AT4G22470;AT4G24770;AT5G08055;AT5G08315;AT5G20320;AT5G21100;AT5G23150;AT5G42340;AT5G45900;AT5G52605;AT5G53120;AT5G53550;AT5G54610;AT5G55860;AT5G64120	133.2	10.322305943925656	0.3003003003003003	1.0	200	592	200	1.0
CG	loss	GO:0009606	tropism	3	AT1G27940;AT3G61050;AT4G08920	12.665	3.103671213256973	0.23687327279905251	1.0	200	592	200	1.0
CG	loss	GO:0009607	response to biotic stimulus	35	AT1G21835;AT1G52940;AT1G58390;AT1G59870;AT1G66730;AT1G68110;AT1G71930;AT2G01830;AT2G02220;AT2G05940;AT2G22840;AT2G30110;AT2G33380;AT2G39260;AT3G43920;AT3G45140;AT3G46510;AT4G01370;AT4G03110;AT4G14276;AT4G16860;AT4G16890;AT4G22470;AT4G24770;AT5G08055;AT5G08315;AT5G20320;AT5G21100;AT5G42340;AT5G45900;AT5G52605;AT5G53120;AT5G53550;AT5G54610;AT5G64120	113.49	9.718019345525159	0.3083972156137105	1.0	200	592	200	1.0
CG	loss	GO:0009611	response to wounding	7	AT1G76690;AT2G39260;AT2G42430;AT3G45140;AT3G48360;AT4G01370;AT5G04230	24.76	4.238207168131342	0.28271405492730206	1.0	200	592	200	1.0
CG	loss	GO:0009615	response to virus	3	AT3G43920;AT5G20320;AT5G21100	11.76	3.0955451862313375	0.25510204081632654	1.0	200	592	200	1.0
CG	loss	GO:0009617	response to bacterium	12	AT1G52940;AT1G59870;AT1G66730;AT2G01830;AT2G02220;AT2G05940;AT2G39260;AT3G45140;AT3G46510;AT4G16890;AT5G42340;AT5G53120	51.105	6.703280913105192	0.23481068388611684	1.0	200	592	200	1.0
CG	loss	GO:0009620	response to fungus	15	AT1G52940;AT1G59870;AT1G68110;AT1G71930;AT2G05940;AT2G33380;AT3G45140;AT4G01370;AT4G14276;AT4G16860;AT5G08055;AT5G08315;AT5G45900;AT5G52605;AT5G64120	34.09	5.32934329913169	0.44001173364623053	1.0	200	592	200	1.0
CG	loss	GO:0009624	response to nematode	3	AT1G21835;AT2G22840;AT5G53550	9.82	2.669756543207639	0.30549898167006106	1.0	200	592	200	1.0
CG	loss	GO:0009627	systemic acquired resistance	3	AT1G59870;AT4G01370;AT4G16890	7.21	2.4568068707165414	0.4160887656033287	0.9900497512437811	198	592	200	1.0
CG	loss	GO:0009628	response to abiotic stimulus	61	AT1G03190;AT1G15020;AT1G20620;AT1G20780;AT1G27940;AT1G30040;AT1G49300;AT1G53240;AT1G53840;AT1G54830;AT1G55870;AT1G59870;AT1G66730;AT2G01830;AT2G01900;AT2G17690;AT2G22840;AT2G25170;AT2G32120;AT2G33380;AT2G36460;AT2G36750;AT2G37230;AT2G39260;AT2G40130;AT2G43430;AT3G02540;AT3G06850;AT3G15354;AT3G15840;AT3G16840;AT3G19040;AT3G45140;AT3G46610;AT3G47450;AT3G48360;AT3G61050;AT4G01370;AT4G04340;AT4G04920;AT4G08920;AT4G11110;AT4G19020;AT4G19520;AT4G20940;AT4G24770;AT4G26520;AT4G36020;AT5G02810;AT5G04590;AT5G16910;AT5G21100;AT5G23150;AT5G24030;AT5G24270;AT5G37500;AT5G38150;AT5G41990;AT5G53450;AT5G55860;AT5G57160	207.125	12.138755084439177	0.29450814725407365	1.0	200	592	200	1.0
CG	loss	GO:0009636	response to toxic substance	15	AT1G20620;AT1G30870;AT1G59870;AT1G65990;AT1G71870;AT2G43430;AT3G03620;AT3G09270;AT3G59410;AT4G11600;AT4G35970;AT5G06730;AT5G24655;AT5G51890;AT5G64120	25.495	4.705313485837042	0.588350656991567	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0009637	response to blue light	3	AT1G27940;AT4G08920;AT5G38150	9.94	2.6450708875188975	0.3018108651911469	1.0	200	592	200	1.0
CG	loss	GO:0009639	response to red or far red light	6	AT1G27940;AT1G30040;AT3G15354;AT4G08920;AT4G11110;AT5G02810	21.645	4.331163238669263	0.2772002772002772	1.0	200	592	200	1.0
CG	loss	GO:0009640	photomorphogenesis	4	AT1G27940;AT3G15354;AT4G08920;AT4G11110	8.705	2.6529182045438193	0.4595060310166571	0.9850746268656716	197	592	200	1.0
CG	loss	GO:0009642	response to light intensity	3	AT3G06850;AT4G08920;AT4G20940	14.835	3.49825313549491	0.20222446916076844	1.0	200	592	200	1.0
CG	loss	GO:0009646	response to absence of light	3	AT3G06850;AT4G08920;AT4G20940	5.14	2.0833626664601645	0.5836575875486382	0.9104477611940298	182	592	200	1.0
CG	loss	GO:0009648	photoperiodism	3	AT1G54830;AT2G39260;AT5G41990	9.77	2.9828006973312866	0.3070624360286592	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0009651	response to salt stress	15	AT1G15020;AT1G49300;AT1G55870;AT1G59870;AT2G01900;AT2G33380;AT2G43430;AT3G47450;AT3G48360;AT3G61050;AT4G01370;AT4G36020;AT5G21100;AT5G24030;AT5G24270	44.4	6.0365553091146325	0.33783783783783783	1.0	200	592	200	1.0
CG	loss	GO:0009653	anatomical structure morphogenesis	26	AT1G04950;AT1G17580;AT1G27940;AT1G28560;AT1G59870;AT1G63450;AT1G71866;AT1G72560;AT1G73360;AT2G01830;AT2G04160;AT2G25420;AT2G42430;AT3G05840;AT3G09840;AT3G23380;AT3G26870;AT3G55500;AT4G01810;AT4G04920;AT4G12420;AT4G14880;AT4G21060;AT4G23640;AT5G16910;AT5G24740	105.7	8.525843066817528	0.24597918637653737	1.0	200	592	200	1.0
CG	loss	GO:0009657	plastid organization	8	AT1G20830;AT1G24490;AT1G64810;AT2G39140;AT3G46610;AT3G47450;AT5G23120;AT5G38150	26.885	4.938802992628876	0.29756369722893805	1.0	200	592	200	1.0
CG	loss	GO:0009658	chloroplast organization	4	AT1G20830;AT1G24490;AT1G64810;AT5G38150	20.12	4.41085025817018	0.19880715705765406	1.0	200	592	200	1.0
CG	loss	GO:0009664	plant-type cell wall organization	8	AT1G23720;AT1G73360;AT2G27380;AT3G28550;AT3G54580;AT3G54590;AT3G55500;AT5G11420	14.39	3.598319052001921	0.5559416261292565	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0009698	phenylpropanoid metabolic process	9	AT1G59870;AT1G61810;AT1G67990;AT2G28470;AT2G30210;AT4G30210;AT4G34230;AT5G04230;AT5G64120	12.75	3.1539657575820303	0.7058823529411765	0.9054726368159204	181	592	200	1.0
CG	loss	GO:0009699	phenylpropanoid biosynthetic process	5	AT1G61810;AT1G67990;AT2G28470;AT4G34230;AT5G04230	8.455	2.564756323707965	0.5913660555884093	0.9502487562189055	190	592	200	1.0
CG	loss	GO:0009719	response to endogenous stimulus	35	AT1G27940;AT1G28560;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G54830;AT1G55870;AT1G59870;AT1G71930;AT2G01830;AT2G01950;AT2G04160;AT2G22840;AT2G25170;AT2G33380;AT2G39260;AT3G28970;AT3G45140;AT3G48360;AT3G57040;AT4G00970;AT4G01370;AT4G04920;AT4G14940;AT4G16890;AT4G20940;AT4G21410;AT4G30080;AT5G02810;AT5G20990;AT5G37020;AT5G37500	122.945	11.637524436064705	0.28468014152669896	1.0	200	592	200	1.0
CG	loss	GO:0009725	response to hormone	35	AT1G27940;AT1G28560;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G54830;AT1G55870;AT1G59870;AT1G71930;AT2G01830;AT2G01950;AT2G04160;AT2G22840;AT2G25170;AT2G33380;AT2G39260;AT3G28970;AT3G45140;AT3G48360;AT3G57040;AT4G00970;AT4G01370;AT4G04920;AT4G14940;AT4G16890;AT4G20940;AT4G21410;AT4G30080;AT5G02810;AT5G20990;AT5G37020;AT5G37500	122.695	11.664560643247663	0.28526019805208036	1.0	200	592	200	1.0
CG	loss	GO:0009733	response to auxin	14	AT1G27940;AT1G28560;AT1G59870;AT1G71930;AT2G01950;AT2G04160;AT2G25170;AT3G28970;AT3G48360;AT4G04920;AT4G16890;AT4G30080;AT5G20990;AT5G37020	31.46	5.245798318654647	0.4450095359186268	1.0	200	592	200	1.0
CG	loss	GO:0009734	auxin-activated signaling pathway	5	AT2G01950;AT3G28970;AT3G48360;AT4G04920;AT5G20990	7.275	2.557220170419434	0.6872852233676976	0.845771144278607	169	592	200	1.0
CG	loss	GO:0009735	response to cytokinin	7	AT1G28560;AT1G49190;AT1G71930;AT2G01830;AT2G25170;AT3G57040;AT5G02810	10.565	2.9942904000781234	0.6625650733554189	0.9253731343283582	185	592	200	1.0
CG	loss	GO:0009736	cytokinin-activated signaling pathway	5	AT1G49190;AT2G01830;AT2G25170;AT3G57040;AT5G02810	5.985	2.3674406011556015	0.835421888053467	0.7313432835820896	146	592	200	1.0
CG	loss	GO:0009737	response to abscisic acid	11	AT1G54830;AT1G55870;AT1G71930;AT2G33380;AT3G48360;AT4G00970;AT4G01370;AT4G04920;AT4G20940;AT4G21410;AT5G37500	49.09	7.171603725806387	0.2240782236708087	1.0	200	592	200	1.0
CG	loss	GO:0009738	abscisic acid-activated signaling pathway	3	AT1G54830;AT3G48360;AT4G04920	10.535	3.255575985904797	0.28476506881822494	1.0	200	592	200	1.0
CG	loss	GO:0009739	response to gibberellin	3	AT1G54830;AT2G22840;AT2G25170	9.845	2.900168098576353	0.3047232097511427	1.0	200	592	200	1.0
CG	loss	GO:0009741	response to brassinosteroid	3	AT1G27940;AT1G71930;AT2G01950	9.795	2.8658288504375133	0.30627871362940273	1.0	200	592	200	1.0
CG	loss	GO:0009743	response to carbohydrate	5	AT1G27595;AT1G59870;AT2G01830;AT3G06850;AT3G48360	22.325	4.416941815328789	0.22396416573348266	1.0	200	592	200	1.0
CG	loss	GO:0009751	response to salicylic acid	7	AT1G55870;AT2G33380;AT2G39260;AT3G48360;AT4G01370;AT4G16890;AT5G54610	15.775	3.5755244370581476	0.4437400950871632	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0009753	response to jasmonic acid	6	AT2G39260;AT3G45140;AT3G48360;AT4G01370;AT4G14940;AT5G37500	19.59	4.379714602574007	0.30627871362940273	1.0	200	592	200	1.0
CG	loss	GO:0009755	hormone-mediated signaling pathway	14	AT1G49190;AT1G54830;AT2G01830;AT2G01950;AT2G25170;AT2G39260;AT3G28970;AT3G48360;AT3G57040;AT4G01370;AT4G04920;AT4G14940;AT5G02810;AT5G20990	42.31	6.38857574111788	0.33089104230678323	1.0	200	592	200	1.0
CG	loss	GO:0009791	post-embryonic development	40	AT1G17110;AT1G17580;AT1G27940;AT1G28420;AT1G28560;AT1G54830;AT1G59870;AT1G66730;AT1G67990;AT1G71866;AT1G72560;AT1G75390;AT2G02240;AT2G04160;AT2G25420;AT2G27380;AT2G41670;AT2G42430;AT2G48130;AT3G15354;AT3G22760;AT3G22960;AT3G46330;AT4G01810;AT4G08920;AT4G09960;AT4G11110;AT4G13610;AT4G23640;AT4G24660;AT4G30580;AT4G31160;AT5G11420;AT5G12350;AT5G20320;AT5G23150;AT5G37020;AT5G41990;AT5G49030;AT5G53550	152.755	11.432190297576495	0.2618572223495139	1.0	200	592	200	1.0
CG	loss	GO:0009793	embryo development ending in seed dormancy	10	AT1G28560;AT1G59870;AT2G02240;AT2G25420;AT3G46330;AT4G13610;AT4G23640;AT4G24660;AT4G30580;AT4G31160	49.57	6.650947300948931	0.20173492031470647	1.0	200	592	200	1.0
CG	loss	GO:0009798	axis specification	3	AT1G28560;AT5G20320;AT5G55250	7.335	2.510532811974382	0.40899795501022496	0.9701492537313433	194	592	200	1.0
CG	loss	GO:0009808	lignin metabolic process	4	AT1G61810;AT2G30210;AT4G34230;AT5G64120	5.56	2.146252548047412	0.7194244604316548	0.8308457711442786	166	592	200	1.0
CG	loss	GO:0009812	flavonoid metabolic process	3	AT3G58110;AT4G08920;AT4G27570	5.29	2.1203537440719638	0.5671077504725898	0.9402985074626866	188	592	200	1.0
CG	loss	GO:0009826	unidimensional cell growth	9	AT1G04950;AT1G17580;AT3G09840;AT3G23380;AT3G26870;AT3G55500;AT4G12420;AT4G14880;AT4G23640	31.785	4.983851422343963	0.2831524303916942	1.0	200	592	200	1.0
CG	loss	GO:0009827	plant-type cell wall modification	3	AT1G73360;AT2G27380;AT3G55500	5.625	2.187321421282203	0.5333333333333333	0.9303482587064676	186	592	200	1.0
CG	loss	GO:0009832	plant-type cell wall biogenesis	4	AT1G77130;AT2G37090;AT4G33330;AT5G12150	14.865	3.446269722468046	0.2690884628321561	1.0	200	592	200	1.0
CG	loss	GO:0009834	plant-type secondary cell wall biogenesis	3	AT1G77130;AT2G37090;AT4G33330	4.305	2.0203898138725607	0.6968641114982579	0.7960199004975125	159	592	200	1.0
CG	loss	GO:0009845	seed germination	5	AT1G66730;AT1G75390;AT2G27380;AT2G48130;AT5G11420	12.09	3.3409429806568087	0.41356492969396197	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0009846	pollen germination	3	AT3G07160;AT3G09840;AT4G29380	7.855	2.2414225393709204	0.3819223424570337	1.0	200	592	200	1.0
CG	loss	GO:0009856	pollination	10	AT1G04950;AT3G07160;AT3G09840;AT3G23380;AT3G26870;AT4G01370;AT4G14880;AT4G16295;AT4G29380;AT5G11410	29.68	4.957580054825144	0.33692722371967654	1.0	200	592	200	1.0
CG	loss	GO:0009860	pollen tube growth	5	AT1G04950;AT3G09840;AT3G23380;AT3G26870;AT4G14880	14.68	3.6066050518458486	0.34059945504087197	1.0	200	592	200	1.0
CG	loss	GO:0009863	salicylic acid mediated signaling pathway	3	AT2G39260;AT4G01370;AT4G16890	4.915	2.001942806375846	0.6103763987792472	0.900497512437811	180	592	200	1.0
CG	loss	GO:0009867	jasmonic acid mediated signaling pathway	3	AT2G39260;AT4G01370;AT4G14940	7.96	2.7565195446432065	0.3768844221105528	0.9800995024875622	196	592	200	1.0
CG	loss	GO:0009889	regulation of biosynthetic process	67	AT1G04950;AT1G05490;AT1G09060;AT1G16710;AT1G19510;AT1G20780;AT1G28420;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G61040;AT1G62975;AT1G64810;AT1G67140;AT1G67220;AT1G71930;AT1G73360;AT1G75390;AT1G77680;AT1G77980;AT1G78540;AT2G05940;AT2G10440;AT2G16485;AT2G22840;AT2G25170;AT2G25420;AT2G39260;AT2G42430;AT3G03260;AT3G22760;AT3G43920;AT3G46610;AT3G47450;AT3G48360;AT3G57040;AT3G57390;AT3G58110;AT3G59410;AT3G61050;AT4G00540;AT4G03110;AT4G04030;AT4G04920;AT4G08920;AT4G09960;AT4G10920;AT4G24770;AT4G25210;AT4G25400;AT4G25530;AT4G30080;AT4G34110;AT5G02810;AT5G04590;AT5G14580;AT5G20320;AT5G23150;AT5G23880;AT5G37020;AT5G39690;AT5G52040	225.83	12.124401016132468	0.29668334587964396	1.0	200	592	200	1.0
CG	loss	GO:0009890	negative regulation of biosynthetic process	20	AT1G05490;AT1G09060;AT1G20780;AT1G28420;AT1G77680;AT2G16485;AT2G25170;AT2G39260;AT3G43920;AT3G58110;AT3G61050;AT4G03110;AT4G04030;AT4G25530;AT5G02810;AT5G04590;AT5G14580;AT5G20320;AT5G23880;AT5G52040	57.845	6.182311460934347	0.3457515774915723	1.0	200	592	200	1.0
CG	loss	GO:0009891	positive regulation of biosynthetic process	15	AT1G04950;AT1G09060;AT1G31640;AT1G61040;AT1G71930;AT1G77980;AT2G05940;AT2G10440;AT2G42430;AT3G46610;AT3G57390;AT4G04920;AT4G09960;AT4G10920;AT4G34110	45.73	6.329067861857736	0.3280122457905095	1.0	200	592	200	1.0
CG	loss	GO:0009892	negative regulation of metabolic process	22	AT1G05490;AT1G09060;AT1G20780;AT1G28420;AT1G77680;AT2G16485;AT2G25170;AT2G39260;AT3G43920;AT3G58110;AT3G61050;AT4G03110;AT4G04030;AT4G24770;AT4G25530;AT4G34110;AT5G02810;AT5G04590;AT5G14580;AT5G20320;AT5G23880;AT5G52040	65.755	6.666706458214606	0.3345753174663524	1.0	200	592	200	1.0
CG	loss	GO:0009893	positive regulation of metabolic process	17	AT1G04950;AT1G09060;AT1G31640;AT1G61040;AT1G71930;AT1G77680;AT1G77980;AT2G05940;AT2G10440;AT2G42430;AT3G46610;AT3G57390;AT4G04920;AT4G09960;AT4G10920;AT4G32970;AT4G34110	55.37	6.855880687409923	0.30702546505327794	1.0	200	592	200	1.0
CG	loss	GO:0009894	regulation of catabolic process	4	AT1G20780;AT1G77680;AT4G24770;AT4G34110	12.925	3.2694609647463273	0.3094777562862669	1.0	200	592	200	1.0
CG	loss	GO:0009908	flower development	11	AT1G17110;AT1G17580;AT1G27940;AT1G72560;AT2G41670;AT4G01810;AT4G09960;AT4G31160;AT5G23150;AT5G37020;AT5G49030	39.62	6.016277919112468	0.27763755678950025	1.0	200	592	200	1.0
CG	loss	GO:0009909	regulation of flower development	6	AT1G61040;AT3G57390;AT4G25530;AT5G23150;AT5G24655;AT5G41990	17.975	4.013025666501517	0.33379694019471484	1.0	200	592	200	1.0
CG	loss	GO:0009910	negative regulation of flower development	3	AT1G61040;AT3G57390;AT5G23150	6.19	2.129295658193102	0.4846526655896607	0.9601990049751243	192	592	200	1.0
CG	loss	GO:0009914	hormone transport	4	AT1G27940;AT1G28560;AT1G59870;AT4G08920	14.1	3.4481879299133316	0.28368794326241137	1.0	200	592	200	1.0
CG	loss	GO:0009926	auxin polar transport	3	AT1G27940;AT1G28560;AT1G59870	9.46	2.624576156258373	0.3171247357293869	1.0	200	592	200	1.0
CG	loss	GO:0009932	cell tip growth	7	AT1G04950;AT3G09840;AT3G23380;AT3G26870;AT4G12420;AT4G14880;AT4G23640	18.475	4.126666330102297	0.37889039242219213	1.0	200	592	200	1.0
CG	loss	GO:0009933	meristem structural organization	4	AT1G28560;AT1G72560;AT2G25420;AT3G05840	8.045	2.5967238975293467	0.49720323182100684	0.9800995024875622	196	592	200	1.0
CG	loss	GO:0009966	regulation of signal transduction	8	AT1G27940;AT1G59870;AT2G05940;AT2G25170;AT3G26940;AT4G03110;AT4G04920;AT4G20940	35.72	5.798413576143043	0.22396416573348266	1.0	200	592	200	1.0
CG	loss	GO:0009967	positive regulation of signal transduction	4	AT1G27940;AT3G26940;AT4G03110;AT4G20940	9.515	2.9932883255710587	0.42038885969521805	0.9900497512437811	198	592	200	1.0
